row_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin
3188,CA-2017-159352,2017-03-12,2017-03-17,Standard Class,KB-16585,Corporate,Lowell,Massachusetts,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69.93,7,0,3.401,0.04863434863434863
3189,US-2017-146416,2017-10-20,2017-10-22,Second Class,JE-16165,Corporate,Woodland,California,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,1,0,3.401,0.9069333333333333
3190,US-2017-146416,2017-10-20,2017-10-22,Second Class,JE-16165,Corporate,Woodland,California,West,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,4,0.2,3.4048,0.16269113149847092
3191,US-2015-163783,2015-12-27,2016-01-01,Standard Class,DR-12940,Home Office,Chicago,Illinois,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,3.4048,0.26868686868686864
3192,CA-2017-123981,2017-10-02,2017-10-08,Standard Class,RW-19630,Corporate,New York City,New York,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,65.99,1,0,3.4048,0.05159569631762388
3193,CA-2017-158953,2017-06-04,2017-06-08,Standard Class,ML-18040,Corporate,Missouri City,Texas,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,7,0.8,3.405,0.5345368916797488
3194,CA-2014-165428,2014-09-01,2014-09-04,First Class,JL-15130,Consumer,Houston,Texas,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,3,0.8,3.4086,0.934375
3195,CA-2014-165428,2014-09-01,2014-09-04,First Class,JL-15130,Consumer,Houston,Texas,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,3.4086,0.1095871913580247
3196,CA-2016-169026,2016-08-08,2016-08-13,Standard Class,CM-12655,Home Office,Jackson,Mississippi,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,3,0,3.4092,0.1460668380462725
3197,CA-2017-109750,2017-07-22,2017-07-28,Standard Class,FH-14365,Corporate,New York City,New York,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,3,0,3.4092,0.11375375375375375
3198,CA-2015-149384,2015-07-10,2015-07-10,Same Day,EH-13945,Consumer,Tempe,Arizona,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366,3,0.7,3.4104,1.0131907308377897
3199,CA-2014-131527,2014-12-01,2014-12-07,Standard Class,TB-21280,Consumer,Jacksonville,North Carolina,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968,4,0.2,3.4196,0.03563271090363454
3200,CA-2017-164000,2017-12-18,2017-12-22,Standard Class,AH-10030,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,7,0.2,3.4216,0.18293413173652695
3201,CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,Consumer,Akron,Ohio,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.232,3,0.2,3.4276,0.0229682641792645
3202,CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,Consumer,Akron,Ohio,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,15.936,4,0.2,3.431,0.21529869477911648
3203,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,San Diego,California,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536,8,0.2,3.4357,0.005711545111182041
3204,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,San Diego,California,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,1,0,3.4357,0.31262056414922657
3205,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,San Diego,California,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,3.4357,0.08615095285857573
3206,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,San Diego,California,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",62.24,8,0,3.4368,0.0552185089974293
3207,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,San Diego,California,West,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,5,0,3.4368,0.0646015037593985
3208,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,San Diego,California,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8,0,3.4368,0.08626506024096385
3209,CA-2016-108882,2016-01-09,2016-01-15,Standard Class,LA-16780,Corporate,Fresno,California,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5,0,3.4398,0.009829404200600087
3210,CA-2016-108882,2016-01-09,2016-01-15,Standard Class,LA-16780,Corporate,Fresno,California,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,9,0.2,3.44,0.009102262864884317
3211,US-2017-108245,2017-09-22,2017-09-27,Standard Class,SH-19975,Corporate,Pearland,Texas,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,3.4496,0.2575866188769415
3212,US-2017-108245,2017-09-22,2017-09-27,Standard Class,SH-19975,Corporate,Pearland,Texas,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,3.4544,0.307659422871393
3213,CA-2014-142314,2014-12-23,2014-12-28,Standard Class,SF-20200,Consumer,Richmond,Indiana,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,0,3.4552,0.01667245705462266
3214,CA-2016-132409,2016-05-26,2016-06-01,Standard Class,TH-21235,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.2,3.456,2.2978723404255317
3215,CA-2016-132409,2016-05-26,2016-06-01,Standard Class,TH-21235,Corporate,Philadelphia,Pennsylvania,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,3.462,0.09934573002754822
3216,CA-2017-150189,2017-07-08,2017-07-10,First Class,VG-21790,Consumer,San Mateo,California,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,3.462,0.04604948124501197
3217,CA-2014-114433,2014-05-13,2014-05-17,Standard Class,NP-18325,Consumer,Oakland,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0,3.462,0.02308461692338468
3218,CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,Corporate,New York City,New York,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,3.465,0.003721101059305652
3219,CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,Corporate,New York City,New York,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0,3.4668,0.008045859636093576
3220,US-2015-137008,2015-10-02,2015-10-08,Standard Class,JP-15460,Corporate,Lakewood,New Jersey,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0,3.4668,0.03655034264628361
3221,US-2015-137008,2015-10-02,2015-10-08,Standard Class,JP-15460,Corporate,Lakewood,New Jersey,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0,3.4684,0.06784820031298905
3222,US-2015-137008,2015-10-02,2015-10-08,Standard Class,JP-15460,Corporate,Lakewood,New Jersey,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90,1,0,3.4686,0.03854
3223,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,Tempe,Arizona,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,3.4686,0.36868622448979593
3224,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,Tempe,Arizona,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,2,0.2,3.4686,0.7424229452054795
3225,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,Tempe,Arizona,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,3.4686,0.010893844221105528
3226,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,Tempe,Arizona,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,6,0.2,3.4686,0.27166353383458647
3227,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,Tempe,Arizona,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,3.4692,0.225859375
3228,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,Tempe,Arizona,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,3.4695,0.015060162516928847
3229,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,Tempe,Arizona,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,3.475,0.48533519553072624
3230,CA-2014-154641,2014-08-11,2014-08-16,Standard Class,KL-16645,Consumer,New York City,New York,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,3.475,0.009258272499600362
3231,CA-2017-131625,2017-09-01,2017-09-05,Second Class,BN-11515,Consumer,New York City,New York,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0,3.4776,0.030266318537859004
3232,US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,Consumer,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,3.4827,0.13371343008523381
3233,US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,Consumer,Houston,Texas,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,1,0.8,3.4848,1.2033149171270718
3234,US-2017-156356,2017-04-16,2017-04-22,Standard Class,ND-18370,Consumer,Houston,Texas,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,3.4848,0.10707964601769912
3235,CA-2016-138933,2016-04-24,2016-04-27,First Class,JL-15130,Consumer,Riverside,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,3.4944,0.8771084337349399
3236,CA-2016-140746,2016-01-15,2016-01-15,Same Day,RC-19825,Consumer,Fairfield,Connecticut,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,3.4965,0.01923299064340996
3237,CA-2016-146836,2016-05-02,2016-05-02,Same Day,CC-12475,Consumer,New York City,New York,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,0,3.4974,0.0778237650200267
3238,CA-2016-146836,2016-05-02,2016-05-02,Same Day,CC-12475,Consumer,New York City,New York,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,0.2,3.4995,0.0767838335966298
3239,US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,Corporate,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,3.501,0.010994567094808906
3240,US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,Corporate,Houston,Texas,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,3.501,0.028481939472827855
3241,US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,Corporate,Houston,Texas,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,3.5022,0.4955008488964347
3242,US-2016-140809,2016-02-01,2016-02-03,First Class,CK-12760,Corporate,Arlington,Virginia,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0,3.5022,0.06204074402125775
3243,CA-2017-114524,2017-03-31,2017-04-05,Second Class,EG-13900,Consumer,Chicago,Illinois,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,3.504,0.2601722601722602
3244,CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Consumer,Grand Prairie,Texas,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,3.504,0.015941765241128298
3245,CA-2017-113355,2017-12-01,2017-12-05,Standard Class,SJ-20215,Consumer,Grand Prairie,Texas,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,3.504,0.011051605699903488
3246,US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,Corporate,Seattle,Washington,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,3.5046,0.07140586797066015
3247,US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,Corporate,Seattle,Washington,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0,3.5048,0.01078731917513081
3248,US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,Corporate,Seattle,Washington,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0,3.506,0.19221491228070176
3249,CA-2016-159730,2016-09-17,2016-09-21,Standard Class,SJ-20125,Home Office,Seattle,Washington,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,3.51,0.030819752739533572
3250,CA-2016-159730,2016-09-17,2016-09-21,Standard Class,SJ-20125,Home Office,Seattle,Washington,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,3.5152,0.0332929231701773
3251,CA-2016-157868,2016-12-23,2016-12-29,Standard Class,MC-17590,Corporate,Grand Rapids,Michigan,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0,3.5154,0.14146478873239435
3252,CA-2017-119389,2017-04-17,2017-04-19,First Class,BG-11740,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,3.5178,0.058326701153999204
3253,CA-2017-110373,2017-10-27,2017-10-30,Second Class,MA-17560,Home Office,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,3.5256,0.4996598639455782
3254,CA-2017-110373,2017-10-27,2017-10-30,Second Class,MA-17560,Home Office,Chicago,Illinois,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2,0.2,3.528,0.1297822248381401
3255,CA-2016-155474,2016-07-08,2016-07-14,Standard Class,CC-12220,Consumer,Seattle,Washington,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e -Â speaker phone,107.984,1,0.2,3.528,0.03267150688990962
3256,CA-2016-155474,2016-07-08,2016-07-14,Standard Class,CC-12220,Consumer,Seattle,Washington,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,3.546,0.1837686567164179
3257,CA-2015-155453,2015-08-09,2015-08-14,Standard Class,RA-19885,Corporate,Jacksonville,Florida,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,3.546,0.76953125
3258,US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,Corporate,Franklin,Tennessee,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,3.5475,0.04435816640408132
3259,US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,Corporate,Franklin,Tennessee,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,3.549,1.2046843177189408
3260,US-2016-162103,2016-11-13,2016-11-17,Standard Class,LB-16795,Home Office,Highland Park,Illinois,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,0.8,3.5505,1.132174744897959
3261,CA-2014-151554,2014-11-14,2014-11-15,First Class,CM-11815,Corporate,Pasadena,Texas,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,3.5529,0.17133969907407406
3262,CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,Corporate,San Francisco,California,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,3.556,0.03556711342268454
3263,CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,Corporate,San Francisco,California,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,3.5623,0.004853600381497377
3264,CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,Corporate,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,3.564,0.014761431411530815
3265,CA-2016-122518,2016-03-04,2016-03-08,Second Class,RF-19345,Corporate,Miami,Florida,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.5712,0.3542857142857143
3266,US-2014-126571,2014-10-11,2014-10-15,Standard Class,JF-15565,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,2,0.2,3.5712,0.012668142346330666
3267,US-2014-126571,2014-10-11,2014-10-15,Standard Class,JF-15565,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,3,0.2,3.5742,0.01774395329441201
3268,CA-2014-143840,2014-05-22,2014-05-29,Standard Class,EH-14185,Consumer,Decatur,Alabama,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0,3.5752,0.026292101779673484
3269,CA-2014-143840,2014-05-22,2014-05-29,Standard Class,EH-14185,Consumer,Decatur,Alabama,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual EarpiecesÂ Headset,44.95,1,0,3.5767,0.0795706340378198
3270,CA-2014-115980,2014-07-15,2014-07-19,Standard Class,VW-21775,Corporate,Sioux Falls,South Dakota,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0,3.5767,1.2042760942760942
3271,CA-2014-115980,2014-07-15,2014-07-19,Standard Class,VW-21775,Corporate,Sioux Falls,South Dakota,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0,3.5784,0.5471559633027523
3272,CA-2015-155145,2015-12-27,2015-12-29,Second Class,KN-16450,Corporate,Visalia,California,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0,3.58,0.45202020202020204
3273,CA-2015-146038,2015-02-09,2015-02-16,Standard Class,SJ-20215,Consumer,Los Angeles,California,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,3.58,0.01755590427618674
3274,CA-2017-133865,2017-05-08,2017-05-12,Standard Class,PS-19045,Home Office,Los Angeles,California,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,3.5858,0.0010672176269184797
3275,CA-2017-116358,2017-11-02,2017-11-06,Standard Class,KM-16225,Corporate,Overland Park,Kansas,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0,3.5948,0.19708333333333336
3276,CA-2017-116358,2017-11-02,2017-11-06,Standard Class,KM-16225,Corporate,Overland Park,Kansas,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,6,0,3.5952,0.12941684665226783
3277,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Corporate,Alexandria,Virginia,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0,3.596,0.15662020905923343
3278,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Corporate,Alexandria,Virginia,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,0,3.597,0.12407726802345637
3279,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Corporate,Alexandria,Virginia,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,3.597,0.2775462962962963
3280,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Corporate,Alexandria,Virginia,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7,0,3.5994,0.15676829268292683
3281,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Corporate,Alexandria,Virginia,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,3.6,0.0008645429329619001
